[2024-10-12T10:37:12.887+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T10:37:13.080+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9239040B, recent allocation size: 2097152B, recent allocation duration: 192.93ms, recent old gen allocation rate: 10870017.12B/s, recent marking phase length: 0.00ms
[2024-10-12T10:37:55.943+0800] GC(472) Basic information (value update), threshold: 113260766B (84.39), target occupancy: 134217728B, current occupancy: 118200760B, recent allocation size: 4128B, recent allocation duration: 151.87ms, recent old gen allocation rate: 27181.33B/s, recent marking phase length: 213.24ms
[2024-10-12T10:37:55.943+0800] GC(472) Adaptive IHOP information (value update), threshold: 113260766B (99.28), internal target occupancy: 114085068B, occupancy: 118200760B, additional buffer size: 0B, predicted old gen allocation rate: 3142460.42B/s, predicted marking phase length: 262.31ms, prediction active: true
[2024-10-12T10:37:56.006+0800] GC(473) Basic information (value update), threshold: 113265766B (84.39), target occupancy: 134217728B, current occupancy: 110982456B, recent allocation size: 12384B, recent allocation duration: 151.87ms, recent old gen allocation rate: 81544.00B/s, recent marking phase length: 213.38ms
[2024-10-12T10:37:56.006+0800] GC(473) Adaptive IHOP information (value update), threshold: 113265766B (99.28), internal target occupancy: 114085068B, occupancy: 110982456B, additional buffer size: 0B, predicted old gen allocation rate: 3142460.42B/s, predicted marking phase length: 260.72ms, prediction active: true
[2024-10-12T10:37:56.256+0800] GC(476) Basic information (value update), threshold: 106999091B (79.72), target occupancy: 134217728B, current occupancy: 118447480B, recent allocation size: 6192B, recent allocation duration: 41.29ms, recent old gen allocation rate: 149962.54B/s, recent marking phase length: 213.38ms
[2024-10-12T10:37:56.256+0800] GC(476) Adaptive IHOP information (value update), threshold: 106999091B (93.79), internal target occupancy: 114085068B, occupancy: 118447480B, additional buffer size: 6291456B, predicted old gen allocation rate: 3047412.85B/s, predicted marking phase length: 260.72ms, prediction active: true
[2024-10-12T10:37:56.432+0800] GC(478) Basic information (value update), threshold: 113315797B (84.43), target occupancy: 134217728B, current occupancy: 121237344B, recent allocation size: 2103344B, recent allocation duration: 172.73ms, recent old gen allocation rate: 12176958.55B/s, recent marking phase length: 213.38ms
[2024-10-12T10:37:56.432+0800] GC(478) Adaptive IHOP information (value update), threshold: 113315797B (99.33), internal target occupancy: 114085068B, occupancy: 121237344B, additional buffer size: 0B, predicted old gen allocation rate: 2950567.22B/s, predicted marking phase length: 260.72ms, prediction active: true
[2024-10-12T10:37:56.495+0800] GC(479) Basic information (value update), threshold: 113317356B (84.43), target occupancy: 134217728B, current occupancy: 122400096B, recent allocation size: 6192B, recent allocation duration: 172.73ms, recent old gen allocation rate: 35847.55B/s, recent marking phase length: 234.30ms
[2024-10-12T10:37:56.495+0800] GC(479) Adaptive IHOP information (value update), threshold: 113317356B (99.33), internal target occupancy: 114085068B, occupancy: 122400096B, additional buffer size: 0B, predicted old gen allocation rate: 2950567.22B/s, predicted marking phase length: 260.19ms, prediction active: true
[2024-10-12T10:37:56.642+0800] GC(482) Basic information (value update), threshold: 106557872B (79.39), target occupancy: 134217728B, current occupancy: 129710304B, recent allocation size: 4194304B, recent allocation duration: 209.46ms, recent old gen allocation rate: 20024351.93B/s, recent marking phase length: 234.30ms
[2024-10-12T10:37:56.642+0800] GC(482) Adaptive IHOP information (value update), threshold: 106557872B (93.40), internal target occupancy: 114085068B, occupancy: 129710304B, additional buffer size: 6291456B, predicted old gen allocation rate: 4749350.97B/s, predicted marking phase length: 260.19ms, prediction active: true
[2024-10-12T10:37:56.888+0800] GC(485) Basic information (value update), threshold: 106599295B (79.42), target occupancy: 134217728B, current occupancy: 84453648B, recent allocation size: 0B, recent allocation duration: 454.81ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 234.30ms
[2024-10-12T10:37:56.888+0800] GC(485) Adaptive IHOP information (value update), threshold: 106599295B (93.44), internal target occupancy: 114085068B, occupancy: 84453648B, additional buffer size: 6291456B, predicted old gen allocation rate: 4590147.68B/s, predicted marking phase length: 260.19ms, prediction active: true
[2024-10-12T10:37:56.992+0800] GC(486) Basic information (value update), threshold: 106638549B (79.45), target occupancy: 134217728B, current occupancy: 87715600B, recent allocation size: 6192B, recent allocation duration: 102.63ms, recent old gen allocation rate: 60332.20B/s, recent marking phase length: 234.30ms
[2024-10-12T10:37:56.992+0800] GC(486) Adaptive IHOP information (value update), threshold: 106638549B (93.47), internal target occupancy: 114085068B, occupancy: 87715600B, additional buffer size: 6291456B, predicted old gen allocation rate: 4439279.86B/s, predicted marking phase length: 260.19ms, prediction active: true
[2024-10-12T10:37:57.095+0800] GC(487) Basic information (value update), threshold: 106676381B (79.48), target occupancy: 134217728B, current occupancy: 92142864B, recent allocation size: 6192B, recent allocation duration: 102.19ms, recent old gen allocation rate: 60590.31B/s, recent marking phase length: 234.30ms
[2024-10-12T10:37:57.095+0800] GC(487) Adaptive IHOP information (value update), threshold: 106676381B (93.51), internal target occupancy: 114085068B, occupancy: 92142864B, additional buffer size: 6291456B, predicted old gen allocation rate: 4293881.64B/s, predicted marking phase length: 260.19ms, prediction active: true
[2024-10-12T10:37:57.199+0800] GC(488) Basic information (value update), threshold: 106712849B (79.51), target occupancy: 134217728B, current occupancy: 95640336B, recent allocation size: 6192B, recent allocation duration: 102.61ms, recent old gen allocation rate: 60346.98B/s, recent marking phase length: 234.30ms
[2024-10-12T10:37:57.199+0800] GC(488) Adaptive IHOP information (value update), threshold: 106712849B (93.54), internal target occupancy: 114085068B, occupancy: 95640336B, additional buffer size: 6291456B, predicted old gen allocation rate: 4153724.64B/s, predicted marking phase length: 260.19ms, prediction active: true
[2024-10-12T10:37:57.353+0800] GC(490) Basic information (value update), threshold: 113039676B (84.22), target occupancy: 134217728B, current occupancy: 99133584B, recent allocation size: 6192B, recent allocation duration: 151.60ms, recent old gen allocation rate: 40843.43B/s, recent marking phase length: 234.30ms
[2024-10-12T10:37:57.353+0800] GC(490) Adaptive IHOP information (value update), threshold: 113039676B (99.08), internal target occupancy: 114085068B, occupancy: 99133584B, additional buffer size: 0B, predicted old gen allocation rate: 4017781.01B/s, predicted marking phase length: 260.19ms, prediction active: true
[2024-10-12T10:37:57.458+0800] GC(491) Basic information (value update), threshold: 113037318B (84.22), target occupancy: 134217728B, current occupancy: 97734608B, recent allocation size: 6192B, recent allocation duration: 151.60ms, recent old gen allocation rate: 40843.43B/s, recent marking phase length: 254.14ms
[2024-10-12T10:37:57.458+0800] GC(491) Adaptive IHOP information (value update), threshold: 113037318B (99.08), internal target occupancy: 114085068B, occupancy: 97734608B, additional buffer size: 0B, predicted old gen allocation rate: 4017781.01B/s, predicted marking phase length: 260.78ms, prediction active: true
[2024-10-12T10:37:57.665+0800] GC(493) Basic information (value update), threshold: 106779816B (79.56), target occupancy: 134217728B, current occupancy: 103557936B, recent allocation size: 6192B, recent allocation duration: 102.56ms, recent old gen allocation rate: 60375.55B/s, recent marking phase length: 254.14ms
[2024-10-12T10:37:57.665+0800] GC(493) Adaptive IHOP information (value update), threshold: 106779816B (93.60), internal target occupancy: 114085068B, occupancy: 103557936B, additional buffer size: 6291456B, predicted old gen allocation rate: 3887578.25B/s, predicted marking phase length: 260.78ms, prediction active: true
[2024-10-12T10:37:57.768+0800] GC(494) Basic information (value update), threshold: 106812778B (79.58), target occupancy: 134217728B, current occupancy: 107519280B, recent allocation size: 4128B, recent allocation duration: 102.24ms, recent old gen allocation rate: 40376.04B/s, recent marking phase length: 254.14ms
[2024-10-12T10:37:57.768+0800] GC(494) Adaptive IHOP information (value update), threshold: 106812778B (93.63), internal target occupancy: 114085068B, occupancy: 107519280B, additional buffer size: 6291456B, predicted old gen allocation rate: 3761182.08B/s, predicted marking phase length: 260.78ms, prediction active: true
[2024-10-12T10:37:57.923+0800] GC(496) Basic information (value update), threshold: 113136008B (84.29), target occupancy: 134217728B, current occupancy: 111713584B, recent allocation size: 6192B, recent allocation duration: 151.80ms, recent old gen allocation rate: 40791.12B/s, recent marking phase length: 254.14ms
[2024-10-12T10:37:57.923+0800] GC(496) Adaptive IHOP information (value update), threshold: 113136008B (99.17), internal target occupancy: 114085068B, occupancy: 111713584B, additional buffer size: 0B, predicted old gen allocation rate: 3639337.88B/s, predicted marking phase length: 260.78ms, prediction active: true
[2024-10-12T10:37:57.986+0800] GC(497) Basic information (value update), threshold: 113141701B (84.30), target occupancy: 134217728B, current occupancy: 106117584B, recent allocation size: 18576B, recent allocation duration: 151.80ms, recent old gen allocation rate: 122373.36B/s, recent marking phase length: 213.32ms
[2024-10-12T10:37:57.986+0800] GC(497) Adaptive IHOP information (value update), threshold: 113141701B (99.17), internal target occupancy: 114085068B, occupancy: 106117584B, additional buffer size: 0B, predicted old gen allocation rate: 3639337.88B/s, predicted marking phase length: 259.21ms, prediction active: true
[2024-10-12T10:37:58.298+0800] GC(500) Basic information (value update), threshold: 106880703B (79.63), target occupancy: 134217728B, current occupancy: 108190792B, recent allocation size: 4128B, recent allocation duration: 102.14ms, recent old gen allocation rate: 40414.61B/s, recent marking phase length: 213.32ms
[2024-10-12T10:37:58.298+0800] GC(500) Adaptive IHOP information (value update), threshold: 106880703B (93.69), internal target occupancy: 114085068B, occupancy: 108190792B, additional buffer size: 6291456B, predicted old gen allocation rate: 3521838.00B/s, predicted marking phase length: 259.21ms, prediction active: true
[2024-10-12T10:37:58.402+0800] GC(501) Basic information (value update), threshold: 106909845B (79.65), target occupancy: 134217728B, current occupancy: 112385096B, recent allocation size: 6192B, recent allocation duration: 102.48ms, recent old gen allocation rate: 60420.40B/s, recent marking phase length: 213.32ms
[2024-10-12T10:37:58.402+0800] GC(501) Adaptive IHOP information (value update), threshold: 106909845B (93.71), internal target occupancy: 114085068B, occupancy: 112385096B, additional buffer size: 6291456B, predicted old gen allocation rate: 3409413.03B/s, predicted marking phase length: 259.21ms, prediction active: true
[2024-10-12T10:37:58.556+0800] GC(503) Basic information (value update), threshold: 113229630B (84.36), target occupancy: 134217728B, current occupancy: 116346440B, recent allocation size: 6192B, recent allocation duration: 151.27ms, recent old gen allocation rate: 40933.84B/s, recent marking phase length: 213.32ms
[2024-10-12T10:37:58.556+0800] GC(503) Adaptive IHOP information (value update), threshold: 113229630B (99.25), internal target occupancy: 114085068B, occupancy: 116346440B, additional buffer size: 0B, predicted old gen allocation rate: 3300126.95B/s, predicted marking phase length: 259.21ms, prediction active: true
