[2024-10-12T11:23:42.954+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:23:43.143+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 187.19ms, recent old gen allocation rate: 11203312.50B/s, recent marking phase length: 0.00ms
[2024-10-12T11:24:28.245+0800] GC(457) Adaptive IHOP information (value update), threshold: 107545797B (94.27), internal target occupancy: 114085068B, occupancy: 87715800B, additional buffer size: 6291456B, predicted old gen allocation rate: 809157.88B/s, predicted marking phase length: 306.26ms, prediction active: true
[2024-10-12T11:24:28.349+0800] GC(458) Basic information (value update), threshold: 107552976B (80.13), target occupancy: 134217728B, current occupancy: 91910104B, recent allocation size: 6192B, recent allocation duration: 102.60ms, recent old gen allocation rate: 60353.02B/s, recent marking phase length: 213.16ms
[2024-10-12T11:24:28.349+0800] GC(458) Adaptive IHOP information (value update), threshold: 107552976B (94.27), internal target occupancy: 114085068B, occupancy: 91910104B, additional buffer size: 6291456B, predicted old gen allocation rate: 785716.87B/s, predicted marking phase length: 306.26ms, prediction active: true
[2024-10-12T11:24:28.452+0800] GC(459) Basic information (value update), threshold: 107559906B (80.14), target occupancy: 134217728B, current occupancy: 96104408B, recent allocation size: 6192B, recent allocation duration: 102.37ms, recent old gen allocation rate: 60489.15B/s, recent marking phase length: 213.16ms
[2024-10-12T11:24:28.452+0800] GC(459) Adaptive IHOP information (value update), threshold: 107559906B (94.28), internal target occupancy: 114085068B, occupancy: 96104408B, additional buffer size: 6291456B, predicted old gen allocation rate: 763088.74B/s, predicted marking phase length: 306.26ms, prediction active: true
[2024-10-12T11:24:28.556+0800] GC(460) Basic information (value update), threshold: 107566602B (80.14), target occupancy: 134217728B, current occupancy: 99599320B, recent allocation size: 6192B, recent allocation duration: 102.70ms, recent old gen allocation rate: 60294.50B/s, recent marking phase length: 213.16ms
[2024-10-12T11:24:28.556+0800] GC(460) Adaptive IHOP information (value update), threshold: 107566602B (94.29), internal target occupancy: 114085068B, occupancy: 99599320B, additional buffer size: 6291456B, predicted old gen allocation rate: 741227.81B/s, predicted marking phase length: 306.26ms, prediction active: true
[2024-10-12T11:24:28.711+0800] GC(462) Basic information (value update), threshold: 113864796B (84.84), target occupancy: 134217728B, current occupancy: 103560664B, recent allocation size: 6192B, recent allocation duration: 151.56ms, recent old gen allocation rate: 40854.18B/s, recent marking phase length: 213.16ms
[2024-10-12T11:24:28.711+0800] GC(462) Adaptive IHOP information (value update), threshold: 113864796B (99.81), internal target occupancy: 114085068B, occupancy: 103560664B, additional buffer size: 0B, predicted old gen allocation rate: 719226.25B/s, predicted marking phase length: 306.26ms, prediction active: true
[2024-10-12T11:24:28.816+0800] GC(463) Basic information (value update), threshold: 113865810B (84.84), target occupancy: 134217728B, current occupancy: 104474344B, recent allocation size: 16512B, recent allocation duration: 151.56ms, recent old gen allocation rate: 108944.47B/s, recent marking phase length: 254.42ms
[2024-10-12T11:24:28.816+0800] GC(463) Adaptive IHOP information (value update), threshold: 113865810B (99.81), internal target occupancy: 114085068B, occupancy: 104474344B, additional buffer size: 0B, predicted old gen allocation rate: 719226.25B/s, predicted marking phase length: 304.85ms, prediction active: true
[2024-10-12T11:24:29.633+0800] GC(471) Basic information (value update), threshold: 107580558B (80.15), target occupancy: 134217728B, current occupancy: 115270536B, recent allocation size: 6192B, recent allocation duration: 102.65ms, recent old gen allocation rate: 60320.55B/s, recent marking phase length: 254.42ms
[2024-10-12T11:24:29.633+0800] GC(471) Adaptive IHOP information (value update), threshold: 107580558B (94.30), internal target occupancy: 114085068B, occupancy: 115270536B, additional buffer size: 6291456B, predicted old gen allocation rate: 698876.15B/s, predicted marking phase length: 304.85ms, prediction active: true
[2024-10-12T11:24:29.736+0800] GC(472) Basic information (value update), threshold: 107586548B (80.16), target occupancy: 134217728B, current occupancy: 118998920B, recent allocation size: 6192B, recent allocation duration: 102.33ms, recent old gen allocation rate: 60510.16B/s, recent marking phase length: 254.42ms
[2024-10-12T11:24:29.736+0800] GC(472) Adaptive IHOP information (value update), threshold: 107586548B (94.30), internal target occupancy: 114085068B, occupancy: 118998920B, additional buffer size: 6291456B, predicted old gen allocation rate: 679225.51B/s, predicted marking phase length: 304.85ms, prediction active: true
[2024-10-12T11:24:29.891+0800] GC(474) Basic information (value update), threshold: 113884070B (84.85), target occupancy: 134217728B, current occupancy: 123193224B, recent allocation size: 6192B, recent allocation duration: 152.01ms, recent old gen allocation rate: 40733.04B/s, recent marking phase length: 254.42ms
[2024-10-12T11:24:29.891+0800] GC(474) Adaptive IHOP information (value update), threshold: 113884070B (99.82), internal target occupancy: 114085068B, occupancy: 123193224B, additional buffer size: 0B, predicted old gen allocation rate: 659329.78B/s, predicted marking phase length: 304.85ms, prediction active: true
[2024-10-12T11:24:29.954+0800] GC(475) Basic information (value update), threshold: 113886147B (84.85), target occupancy: 134217728B, current occupancy: 120617432B, recent allocation size: 14448B, recent allocation duration: 152.01ms, recent old gen allocation rate: 95043.76B/s, recent marking phase length: 213.63ms
[2024-10-12T11:24:29.954+0800] GC(475) Adaptive IHOP information (value update), threshold: 113886147B (99.83), internal target occupancy: 114085068B, occupancy: 120617432B, additional buffer size: 0B, predicted old gen allocation rate: 659329.78B/s, predicted marking phase length: 301.70ms, prediction active: true
[2024-10-12T11:24:30.350+0800] GC(480) Basic information (value update), threshold: 107601045B (80.17), target occupancy: 134217728B, current occupancy: 83987648B, recent allocation size: 0B, recent allocation duration: 456.53ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 213.63ms
[2024-10-12T11:24:30.350+0800] GC(480) Adaptive IHOP information (value update), threshold: 107601045B (94.32), internal target occupancy: 114085068B, occupancy: 83987648B, additional buffer size: 6291456B, predicted old gen allocation rate: 638269.53B/s, predicted marking phase length: 301.70ms, prediction active: true
[2024-10-12T11:24:30.453+0800] GC(481) Basic information (value update), threshold: 107606342B (80.17), target occupancy: 134217728B, current occupancy: 88647872B, recent allocation size: 6192B, recent allocation duration: 102.38ms, recent old gen allocation rate: 60478.91B/s, recent marking phase length: 213.63ms
[2024-10-12T11:24:30.453+0800] GC(481) Adaptive IHOP information (value update), threshold: 107606342B (94.32), internal target occupancy: 114085068B, occupancy: 88647872B, additional buffer size: 6291456B, predicted old gen allocation rate: 620714.03B/s, predicted marking phase length: 301.70ms, prediction active: true
[2024-10-12T11:24:30.557+0800] GC(482) Basic information (value update), threshold: 107611464B (80.18), target occupancy: 134217728B, current occupancy: 92844224B, recent allocation size: 6192B, recent allocation duration: 102.69ms, recent old gen allocation rate: 60297.05B/s, recent marking phase length: 213.63ms
[2024-10-12T11:24:30.557+0800] GC(482) Adaptive IHOP information (value update), threshold: 107611464B (94.33), internal target occupancy: 114085068B, occupancy: 92844224B, additional buffer size: 6291456B, predicted old gen allocation rate: 603735.46B/s, predicted marking phase length: 301.70ms, prediction active: true
[2024-10-12T11:24:30.660+0800] GC(483) Basic information (value update), threshold: 107616413B (80.18), target occupancy: 134217728B, current occupancy: 97038528B, recent allocation size: 6192B, recent allocation duration: 102.31ms, recent old gen allocation rate: 60522.16B/s, recent marking phase length: 213.63ms
[2024-10-12T11:24:30.660+0800] GC(483) Adaptive IHOP information (value update), threshold: 107616413B (94.33), internal target occupancy: 114085068B, occupancy: 97038528B, additional buffer size: 6291456B, predicted old gen allocation rate: 587331.74B/s, predicted marking phase length: 301.70ms, prediction active: true
[2024-10-12T11:24:30.764+0800] GC(484) Basic information (value update), threshold: 107621202B (80.18), target occupancy: 134217728B, current occupancy: 100999872B, recent allocation size: 6192B, recent allocation duration: 102.68ms, recent old gen allocation rate: 60301.14B/s, recent marking phase length: 213.63ms
[2024-10-12T11:24:30.764+0800] GC(484) Adaptive IHOP information (value update), threshold: 107621202B (94.33), internal target occupancy: 114085068B, occupancy: 100999872B, additional buffer size: 6291456B, predicted old gen allocation rate: 571460.90B/s, predicted marking phase length: 301.70ms, prediction active: true
[2024-10-12T11:24:30.919+0800] GC(486) Basic information (value update), threshold: 113917561B (84.88), target occupancy: 134217728B, current occupancy: 104959168B, recent allocation size: 6192B, recent allocation duration: 151.54ms, recent old gen allocation rate: 40860.22B/s, recent marking phase length: 213.63ms
[2024-10-12T11:24:30.919+0800] GC(486) Adaptive IHOP information (value update), threshold: 113917561B (99.85), internal target occupancy: 114085068B, occupancy: 104959168B, additional buffer size: 0B, predicted old gen allocation rate: 555208.00B/s, predicted marking phase length: 301.70ms, prediction active: true
[2024-10-12T11:24:30.982+0800] GC(487) Basic information (value update), threshold: 113919256B (84.88), target occupancy: 134217728B, current occupancy: 102805624B, recent allocation size: 41280B, recent allocation duration: 151.54ms, recent old gen allocation rate: 272401.47B/s, recent marking phase length: 213.25ms
[2024-10-12T11:24:30.982+0800] GC(487) Adaptive IHOP information (value update), threshold: 113919256B (99.85), internal target occupancy: 114085068B, occupancy: 102805624B, additional buffer size: 0B, predicted old gen allocation rate: 555208.00B/s, predicted marking phase length: 298.65ms, prediction active: true
[2024-10-12T11:24:31.717+0800] GC(494) Basic information (value update), threshold: 107632222B (80.19), target occupancy: 134217728B, current occupancy: 109058560B, recent allocation size: 2103344B, recent allocation duration: 103.04ms, recent old gen allocation rate: 20413597.64B/s, recent marking phase length: 213.25ms
[2024-10-12T11:24:31.717+0800] GC(494) Adaptive IHOP information (value update), threshold: 107632222B (94.34), internal target occupancy: 114085068B, occupancy: 109058560B, additional buffer size: 6291456B, predicted old gen allocation rate: 540400.20B/s, predicted marking phase length: 298.65ms, prediction active: true
[2024-10-12T11:24:31.820+0800] GC(495) Basic information (value update), threshold: 107636494B (80.20), target occupancy: 134217728B, current occupancy: 113252864B, recent allocation size: 6192B, recent allocation duration: 102.32ms, recent old gen allocation rate: 60517.30B/s, recent marking phase length: 213.25ms
[2024-10-12T11:24:31.820+0800] GC(495) Adaptive IHOP information (value update), threshold: 107636494B (94.35), internal target occupancy: 114085068B, occupancy: 113252864B, additional buffer size: 6291456B, predicted old gen allocation rate: 526097.18B/s, predicted marking phase length: 298.65ms, prediction active: true
[2024-10-12T11:24:31.924+0800] GC(496) Basic information (value update), threshold: 107640629B (80.20), target occupancy: 134217728B, current occupancy: 117214208B, recent allocation size: 6192B, recent allocation duration: 102.64ms, recent old gen allocation rate: 60326.57B/s, recent marking phase length: 213.25ms
