[2024-10-12T11:15:36.640+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:15:36.853+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 212.32ms, recent old gen allocation rate: 9877358.57B/s, recent marking phase length: 0.00ms
[2024-10-12T11:16:22.712+0800] GC(502) Adaptive IHOP information (value update), threshold: 105599330B (92.56), internal target occupancy: 114085068B, occupancy: 83288336B, additional buffer size: 6291456B, predicted old gen allocation rate: 7919128.12B/s, predicted marking phase length: 277.09ms, prediction active: true
[2024-10-12T11:16:22.816+0800] GC(503) Basic information (value update), threshold: 105675218B (78.73), target occupancy: 134217728B, current occupancy: 87482640B, recent allocation size: 4128B, recent allocation duration: 102.47ms, recent old gen allocation rate: 40283.94B/s, recent marking phase length: 254.63ms
[2024-10-12T11:16:22.816+0800] GC(503) Adaptive IHOP information (value update), threshold: 105675218B (92.63), internal target occupancy: 114085068B, occupancy: 87482640B, additional buffer size: 6291456B, predicted old gen allocation rate: 7645249.75B/s, predicted marking phase length: 277.09ms, prediction active: true
[2024-10-12T11:16:22.920+0800] GC(504) Basic information (value update), threshold: 105748189B (78.79), target occupancy: 134217728B, current occupancy: 91211024B, recent allocation size: 6192B, recent allocation duration: 102.84ms, recent old gen allocation rate: 60211.27B/s, recent marking phase length: 254.63ms
[2024-10-12T11:16:22.920+0800] GC(504) Adaptive IHOP information (value update), threshold: 105748189B (92.69), internal target occupancy: 114085068B, occupancy: 91211024B, additional buffer size: 6291456B, predicted old gen allocation rate: 7381898.85B/s, predicted marking phase length: 277.09ms, prediction active: true
[2024-10-12T11:16:23.024+0800] GC(505) Basic information (value update), threshold: 105818537B (78.84), target occupancy: 134217728B, current occupancy: 95405328B, recent allocation size: 6192B, recent allocation duration: 102.49ms, recent old gen allocation rate: 60417.91B/s, recent marking phase length: 254.63ms
[2024-10-12T11:16:23.024+0800] GC(505) Adaptive IHOP information (value update), threshold: 105818537B (92.75), internal target occupancy: 114085068B, occupancy: 95405328B, additional buffer size: 6291456B, predicted old gen allocation rate: 7128014.88B/s, predicted marking phase length: 277.09ms, prediction active: true
[2024-10-12T11:16:23.128+0800] GC(506) Basic information (value update), threshold: 105886561B (78.89), target occupancy: 134217728B, current occupancy: 99599632B, recent allocation size: 4128B, recent allocation duration: 102.87ms, recent old gen allocation rate: 40129.79B/s, recent marking phase length: 254.63ms
[2024-10-12T11:16:23.129+0800] GC(506) Adaptive IHOP information (value update), threshold: 105886561B (92.81), internal target occupancy: 114085068B, occupancy: 99599632B, additional buffer size: 6291456B, predicted old gen allocation rate: 6882514.74B/s, predicted marking phase length: 277.09ms, prediction active: true
[2024-10-12T11:16:23.283+0800] GC(508) Basic information (value update), threshold: 112243576B (83.63), target occupancy: 134217728B, current occupancy: 103328016B, recent allocation size: 6192B, recent allocation duration: 151.46ms, recent old gen allocation rate: 40881.21B/s, recent marking phase length: 254.63ms
[2024-10-12T11:16:23.283+0800] GC(508) Adaptive IHOP information (value update), threshold: 112243576B (98.39), internal target occupancy: 114085068B, occupancy: 103328016B, additional buffer size: 0B, predicted old gen allocation rate: 6645914.27B/s, predicted marking phase length: 277.09ms, prediction active: true
[2024-10-12T11:16:23.370+0800] GC(509) Basic information (value update), threshold: 112252221B (83.63), target occupancy: 134217728B, current occupancy: 118939808B, recent allocation size: 6644400B, recent allocation duration: 151.46ms, recent old gen allocation rate: 43868068.74B/s, recent marking phase length: 233.69ms
[2024-10-12T11:16:23.370+0800] GC(509) Adaptive IHOP information (value update), threshold: 112252221B (98.39), internal target occupancy: 114085068B, occupancy: 118939808B, additional buffer size: 0B, predicted old gen allocation rate: 6645914.27B/s, predicted marking phase length: 275.79ms, prediction active: true
[2024-10-12T11:16:23.617+0800] GC(511) Basic information (value update), threshold: 106024086B (78.99), target occupancy: 134217728B, current occupancy: 85385536B, recent allocation size: 0B, recent allocation duration: 331.48ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 233.69ms
[2024-10-12T11:16:23.617+0800] GC(511) Adaptive IHOP information (value update), threshold: 106024086B (92.93), internal target occupancy: 114085068B, occupancy: 85385536B, additional buffer size: 6291456B, predicted old gen allocation rate: 6416312.28B/s, predicted marking phase length: 275.79ms, prediction active: true
[2024-10-12T11:16:23.720+0800] GC(512) Basic information (value update), threshold: 106084461B (79.04), target occupancy: 134217728B, current occupancy: 88880960B, recent allocation size: 6192B, recent allocation duration: 102.30ms, recent old gen allocation rate: 60529.61B/s, recent marking phase length: 233.69ms
[2024-10-12T11:16:23.720+0800] GC(512) Adaptive IHOP information (value update), threshold: 106084461B (92.99), internal target occupancy: 114085068B, occupancy: 88880960B, additional buffer size: 6291456B, predicted old gen allocation rate: 6197390.86B/s, predicted marking phase length: 275.79ms, prediction active: true
[2024-10-12T11:16:23.824+0800] GC(513) Basic information (value update), threshold: 106142861B (79.08), target occupancy: 134217728B, current occupancy: 93308224B, recent allocation size: 4128B, recent allocation duration: 102.75ms, recent old gen allocation rate: 40175.90B/s, recent marking phase length: 233.69ms
[2024-10-12T11:16:23.824+0800] GC(513) Adaptive IHOP information (value update), threshold: 106142861B (93.04), internal target occupancy: 114085068B, occupancy: 93308224B, additional buffer size: 6291456B, predicted old gen allocation rate: 5985632.98B/s, predicted marking phase length: 275.79ms, prediction active: true
[2024-10-12T11:16:23.928+0800] GC(514) Basic information (value update), threshold: 106198913B (79.12), target occupancy: 134217728B, current occupancy: 97502528B, recent allocation size: 6192B, recent allocation duration: 102.35ms, recent old gen allocation rate: 60497.45B/s, recent marking phase length: 233.69ms
[2024-10-12T11:16:23.928+0800] GC(514) Adaptive IHOP information (value update), threshold: 106198913B (93.09), internal target occupancy: 114085068B, occupancy: 97502528B, additional buffer size: 6291456B, predicted old gen allocation rate: 5782388.86B/s, predicted marking phase length: 275.79ms, prediction active: true
[2024-10-12T11:16:24.032+0800] GC(515) Basic information (value update), threshold: 106252924B (79.16), target occupancy: 134217728B, current occupancy: 101696832B, recent allocation size: 6192B, recent allocation duration: 102.72ms, recent old gen allocation rate: 60282.93B/s, recent marking phase length: 233.69ms
[2024-10-12T11:16:24.032+0800] GC(515) Adaptive IHOP information (value update), threshold: 106252924B (93.13), internal target occupancy: 114085068B, occupancy: 101696832B, additional buffer size: 6291456B, predicted old gen allocation rate: 5586543.54B/s, predicted marking phase length: 275.79ms, prediction active: true
[2024-10-12T11:16:24.187+0800] GC(517) Basic information (value update), threshold: 112596638B (83.89), target occupancy: 134217728B, current occupancy: 103328064B, recent allocation size: 6192B, recent allocation duration: 151.74ms, recent old gen allocation rate: 40807.10B/s, recent marking phase length: 233.69ms
[2024-10-12T11:16:24.187+0800] GC(517) Adaptive IHOP information (value update), threshold: 112596638B (98.70), internal target occupancy: 114085068B, occupancy: 103328064B, additional buffer size: 0B, predicted old gen allocation rate: 5397056.96B/s, predicted marking phase length: 275.79ms, prediction active: true
[2024-10-12T11:16:24.295+0800] GC(518) Basic information (value update), threshold: 112597699B (83.89), target occupancy: 134217728B, current occupancy: 114859944B, recent allocation size: 4997200B, recent allocation duration: 151.74ms, recent old gen allocation rate: 32933019.30B/s, recent marking phase length: 254.59ms
[2024-10-12T11:16:24.295+0800] GC(518) Adaptive IHOP information (value update), threshold: 112597699B (98.70), internal target occupancy: 114085068B, occupancy: 114859944B, additional buffer size: 0B, predicted old gen allocation rate: 5397056.96B/s, predicted marking phase length: 275.59ms, prediction active: true
[2024-10-12T11:16:24.358+0800] GC(519) Basic information (value update), threshold: 106356608B (79.24), target occupancy: 134217728B, current occupancy: 116501976B, recent allocation size: 6192B, recent allocation duration: 169.90ms, recent old gen allocation rate: 36444.10B/s, recent marking phase length: 254.59ms
[2024-10-12T11:16:24.358+0800] GC(519) Adaptive IHOP information (value update), threshold: 106356608B (93.23), internal target occupancy: 114085068B, occupancy: 116501976B, additional buffer size: 6291456B, predicted old gen allocation rate: 5214304.89B/s, predicted marking phase length: 275.59ms, prediction active: true
[2024-10-12T11:16:24.452+0800] GC(521) Basic information (value update), threshold: 112162545B (83.57), target occupancy: 134217728B, current occupancy: 118365664B, recent allocation size: 2099216B, recent allocation duration: 90.74ms, recent old gen allocation rate: 23134005.47B/s, recent marking phase length: 254.59ms
[2024-10-12T11:16:24.452+0800] GC(521) Adaptive IHOP information (value update), threshold: 112162545B (98.31), internal target occupancy: 114085068B, occupancy: 118365664B, additional buffer size: 0B, predicted old gen allocation rate: 6976053.74B/s, predicted marking phase length: 275.59ms, prediction active: true
[2024-10-12T11:16:24.519+0800] GC(522) Basic information (value update), threshold: 112189593B (83.59), target occupancy: 134217728B, current occupancy: 120300920B, recent allocation size: 4194304B, recent allocation duration: 90.74ms, recent old gen allocation rate: 46222519.11B/s, recent marking phase length: 152.34ms
[2024-10-12T11:16:24.519+0800] GC(522) Adaptive IHOP information (value update), threshold: 112189593B (98.34), internal target occupancy: 114085068B, occupancy: 120300920B, additional buffer size: 0B, predicted old gen allocation rate: 6976053.74B/s, predicted marking phase length: 271.71ms, prediction active: true
[2024-10-12T11:16:24.703+0800] GC(524) Basic information (value update), threshold: 105963432B (78.95), target occupancy: 134217728B, current occupancy: 81523096B, recent allocation size: 0B, recent allocation duration: 340.96ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 152.34ms
[2024-10-12T11:16:24.703+0800] GC(524) Adaptive IHOP information (value update), threshold: 105963432B (92.88), internal target occupancy: 114085068B, occupancy: 81523096B, additional buffer size: 6291456B, predicted old gen allocation rate: 6735746.87B/s, predicted marking phase length: 271.71ms, prediction active: true
[2024-10-12T11:16:24.807+0800] GC(525) Basic information (value update), threshold: 106025706B (79.00), target occupancy: 134217728B, current occupancy: 86183832B, recent allocation size: 6192B, recent allocation duration: 102.82ms, recent old gen allocation rate: 60223.87B/s, recent marking phase length: 152.34ms
[2024-10-12T11:16:24.807+0800] GC(525) Adaptive IHOP information (value update), threshold: 106025706B (92.94), internal target occupancy: 114085068B, occupancy: 86183832B, additional buffer size: 6291456B, predicted old gen allocation rate: 6506552.12B/s, predicted marking phase length: 271.71ms, prediction active: true
[2024-10-12T11:16:24.911+0800] GC(526) Basic information (value update), threshold: 106085928B (79.04), target occupancy: 134217728B, current occupancy: 89678744B, recent allocation size: 4128B, recent allocation duration: 102.47ms, recent old gen allocation rate: 40285.93B/s, recent marking phase length: 152.34ms
