[2024-10-12T11:09:19.711+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:09:19.903+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 191.46ms, recent old gen allocation rate: 10953398.94B/s, recent marking phase length: 0.00ms
[2024-10-12T11:10:04.054+0800] GC(519) Basic information (value update), threshold: 105179394B (78.36), target occupancy: 134217728B, current occupancy: 91250320B, recent allocation size: 6192B, recent allocation duration: 102.60ms, recent old gen allocation rate: 60352.60B/s, recent marking phase length: 152.99ms
[2024-10-12T11:10:04.054+0800] GC(519) Adaptive IHOP information (value update), threshold: 105179394B (92.19), internal target occupancy: 114085068B, occupancy: 91250320B, additional buffer size: 6291456B, predicted old gen allocation rate: 11393437.66B/s, predicted marking phase length: 229.45ms, prediction active: true
[2024-10-12T11:10:04.158+0800] GC(520) Basic information (value update), threshold: 105268509B (78.43), target occupancy: 134217728B, current occupancy: 94978704B, recent allocation size: 6192B, recent allocation duration: 102.83ms, recent old gen allocation rate: 60215.41B/s, recent marking phase length: 152.99ms
[2024-10-12T11:10:04.158+0800] GC(520) Adaptive IHOP information (value update), threshold: 105268509B (92.27), internal target occupancy: 114085068B, occupancy: 94978704B, additional buffer size: 6291456B, predicted old gen allocation rate: 11005052.94B/s, predicted marking phase length: 229.45ms, prediction active: true
[2024-10-12T11:10:04.263+0800] GC(521) Basic information (value update), threshold: 105354372B (78.50), target occupancy: 134217728B, current occupancy: 99173008B, recent allocation size: 6192B, recent allocation duration: 102.35ms, recent old gen allocation rate: 60495.49B/s, recent marking phase length: 152.99ms
[2024-10-12T11:10:04.263+0800] GC(521) Adaptive IHOP information (value update), threshold: 105354372B (92.35), internal target occupancy: 114085068B, occupancy: 99173008B, additional buffer size: 6291456B, predicted old gen allocation rate: 10630838.04B/s, predicted marking phase length: 229.45ms, prediction active: true
[2024-10-12T11:10:04.418+0800] GC(523) Basic information (value update), threshold: 111728868B (83.24), target occupancy: 134217728B, current occupancy: 103367312B, recent allocation size: 4128B, recent allocation duration: 151.81ms, recent old gen allocation rate: 27191.55B/s, recent marking phase length: 152.99ms
[2024-10-12T11:10:04.418+0800] GC(523) Adaptive IHOP information (value update), threshold: 111728868B (97.93), internal target occupancy: 114085068B, occupancy: 103367312B, additional buffer size: 0B, predicted old gen allocation rate: 10268927.87B/s, predicted marking phase length: 229.45ms, prediction active: true
[2024-10-12T11:10:04.486+0800] GC(524) Basic information (value update), threshold: 111729570B (83.25), target occupancy: 134217728B, current occupancy: 116886208B, recent allocation size: 2939264B, recent allocation duration: 151.81ms, recent old gen allocation rate: 19361225.48B/s, recent marking phase length: 213.53ms
[2024-10-12T11:10:04.486+0800] GC(524) Adaptive IHOP information (value update), threshold: 111729570B (97.94), internal target occupancy: 114085068B, occupancy: 116886208B, additional buffer size: 0B, predicted old gen allocation rate: 10268927.87B/s, predicted marking phase length: 229.38ms, prediction active: true
[2024-10-12T11:10:04.528+0800] GC(525) Basic information (value update), threshold: 104825144B (78.10), target occupancy: 134217728B, current occupancy: 118588920B, recent allocation size: 4194304B, recent allocation duration: 108.77ms, recent old gen allocation rate: 38562333.09B/s, recent marking phase length: 213.53ms
[2024-10-12T11:10:04.528+0800] GC(525) Adaptive IHOP information (value update), threshold: 104825144B (91.88), internal target occupancy: 114085068B, occupancy: 118588920B, additional buffer size: 6291456B, predicted old gen allocation rate: 12941200.94B/s, predicted marking phase length: 229.38ms, prediction active: true
[2024-10-12T11:10:04.715+0800] GC(528) Basic information (value update), threshold: 104927478B (78.18), target occupancy: 134217728B, current occupancy: 82218672B, recent allocation size: 0B, recent allocation duration: 294.65ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 213.53ms
[2024-10-12T11:10:04.715+0800] GC(528) Adaptive IHOP information (value update), threshold: 104927478B (91.97), internal target occupancy: 114085068B, occupancy: 82218672B, additional buffer size: 6291456B, predicted old gen allocation rate: 12495072.02B/s, predicted marking phase length: 229.38ms, prediction active: true
[2024-10-12T11:10:04.819+0800] GC(529) Basic information (value update), threshold: 105025551B (78.25), target occupancy: 134217728B, current occupancy: 86179504B, recent allocation size: 6192B, recent allocation duration: 102.91ms, recent old gen allocation rate: 60170.13B/s, recent marking phase length: 213.53ms
[2024-10-12T11:10:04.819+0800] GC(529) Adaptive IHOP information (value update), threshold: 105025551B (92.06), internal target occupancy: 114085068B, occupancy: 86179504B, additional buffer size: 6291456B, predicted old gen allocation rate: 12067518.93B/s, predicted marking phase length: 229.38ms, prediction active: true
[2024-10-12T11:10:04.923+0800] GC(530) Basic information (value update), threshold: 105120233B (78.32), target occupancy: 134217728B, current occupancy: 90140848B, recent allocation size: 4128B, recent allocation duration: 102.52ms, recent old gen allocation rate: 40266.34B/s, recent marking phase length: 213.53ms
[2024-10-12T11:10:04.923+0800] GC(530) Adaptive IHOP information (value update), threshold: 105120233B (92.14), internal target occupancy: 114085068B, occupancy: 90140848B, additional buffer size: 6291456B, predicted old gen allocation rate: 11654745.95B/s, predicted marking phase length: 229.38ms, prediction active: true
[2024-10-12T11:10:05.027+0800] GC(531) Basic information (value update), threshold: 105211282B (78.39), target occupancy: 134217728B, current occupancy: 94335152B, recent allocation size: 6192B, recent allocation duration: 102.75ms, recent old gen allocation rate: 60264.75B/s, recent marking phase length: 213.53ms
[2024-10-12T11:10:05.027+0800] GC(531) Adaptive IHOP information (value update), threshold: 105211282B (92.22), internal target occupancy: 114085068B, occupancy: 94335152B, additional buffer size: 6291456B, predicted old gen allocation rate: 11257811.66B/s, predicted marking phase length: 229.38ms, prediction active: true
[2024-10-12T11:10:05.182+0800] GC(533) Basic information (value update), threshold: 111590648B (83.14), target occupancy: 134217728B, current occupancy: 98529456B, recent allocation size: 6192B, recent allocation duration: 152.02ms, recent old gen allocation rate: 40730.87B/s, recent marking phase length: 213.53ms
[2024-10-12T11:10:05.182+0800] GC(533) Adaptive IHOP information (value update), threshold: 111590648B (97.81), internal target occupancy: 114085068B, occupancy: 98529456B, additional buffer size: 0B, predicted old gen allocation rate: 10874565.99B/s, predicted marking phase length: 229.38ms, prediction active: true
[2024-10-12T11:10:05.251+0800] GC(534) Basic information (value update), threshold: 111591455B (83.14), target occupancy: 134217728B, current occupancy: 111582432B, recent allocation size: 2594576B, recent allocation duration: 152.02ms, recent old gen allocation rate: 17067077.16B/s, recent marking phase length: 213.71ms
[2024-10-12T11:10:05.251+0800] GC(534) Adaptive IHOP information (value update), threshold: 111591455B (97.81), internal target occupancy: 114085068B, occupancy: 111582432B, additional buffer size: 0B, predicted old gen allocation rate: 10874565.99B/s, predicted marking phase length: 229.31ms, prediction active: true
[2024-10-12T11:10:05.295+0800] GC(535) Basic information (value update), threshold: 105127512B (78.33), target occupancy: 134217728B, current occupancy: 113219816B, recent allocation size: 2097152B, recent allocation duration: 110.57ms, recent old gen allocation rate: 18967098.81B/s, recent marking phase length: 213.71ms
[2024-10-12T11:10:05.295+0800] GC(535) Adaptive IHOP information (value update), threshold: 105127512B (92.15), internal target occupancy: 114085068B, occupancy: 113219816B, additional buffer size: 6291456B, predicted old gen allocation rate: 11626777.12B/s, predicted marking phase length: 229.31ms, prediction active: true
[2024-10-12T11:10:05.409+0800] GC(537) Basic information (value update), threshold: 111407806B (83.01), target occupancy: 134217728B, current occupancy: 113458640B, recent allocation size: 2097152B, recent allocation duration: 225.44ms, recent old gen allocation rate: 9302278.58B/s, recent marking phase length: 213.71ms
[2024-10-12T11:10:05.409+0800] GC(537) Adaptive IHOP information (value update), threshold: 111407806B (97.65), internal target occupancy: 114085068B, occupancy: 113458640B, additional buffer size: 0B, predicted old gen allocation rate: 11675456.16B/s, predicted marking phase length: 229.31ms, prediction active: true
[2024-10-12T11:10:05.456+0800] GC(538) Basic information (value update), threshold: 111438297B (83.03), target occupancy: 134217728B, current occupancy: 115160792B, recent allocation size: 4194304B, recent allocation duration: 225.44ms, recent old gen allocation rate: 18604557.17B/s, recent marking phase length: 152.70ms
[2024-10-12T11:10:05.456+0800] GC(538) Adaptive IHOP information (value update), threshold: 111438297B (97.68), internal target occupancy: 114085068B, occupancy: 115160792B, additional buffer size: 0B, predicted old gen allocation rate: 11675456.16B/s, predicted marking phase length: 226.70ms, prediction active: true
[2024-10-12T11:10:05.705+0800] GC(540) Basic information (value update), threshold: 105199501B (78.38), target occupancy: 134217728B, current occupancy: 86551000B, recent allocation size: 2097152B, recent allocation duration: 520.68ms, recent old gen allocation rate: 4027708.74B/s, recent marking phase length: 152.70ms
[2024-10-12T11:10:05.705+0800] GC(540) Adaptive IHOP information (value update), threshold: 105199501B (92.21), internal target occupancy: 114085068B, occupancy: 86551000B, additional buffer size: 6291456B, predicted old gen allocation rate: 11443160.17B/s, predicted marking phase length: 226.70ms, prediction active: true
[2024-10-12T11:10:05.812+0800] GC(541) Basic information (value update), threshold: 105288662B (78.45), target occupancy: 134217728B, current occupancy: 90745304B, recent allocation size: 6192B, recent allocation duration: 105.85ms, recent old gen allocation rate: 58497.95B/s, recent marking phase length: 152.70ms
[2024-10-12T11:10:05.812+0800] GC(541) Adaptive IHOP information (value update), threshold: 105288662B (92.29), internal target occupancy: 114085068B, occupancy: 90745304B, additional buffer size: 6291456B, predicted old gen allocation rate: 11049852.39B/s, predicted marking phase length: 226.70ms, prediction active: true
[2024-10-12T11:10:05.916+0800] GC(542) Basic information (value update), threshold: 105374573B (78.51), target occupancy: 134217728B, current occupancy: 94939608B, recent allocation size: 6192B, recent allocation duration: 102.61ms, recent old gen allocation rate: 60347.73B/s, recent marking phase length: 152.70ms
[2024-10-12T11:10:05.916+0800] GC(542) Adaptive IHOP information (value update), threshold: 105374573B (92.36), internal target occupancy: 114085068B, occupancy: 94939608B, additional buffer size: 6291456B, predicted old gen allocation rate: 10670883.03B/s, predicted marking phase length: 226.70ms, prediction active: true
[2024-10-12T11:10:06.022+0800] GC(543) Basic information (value update), threshold: 105457541B (78.57), target occupancy: 134217728B, current occupancy: 99133912B, recent allocation size: 4128B, recent allocation duration: 102.83ms, recent old gen allocation rate: 40143.43B/s, recent marking phase length: 152.70ms
[2024-10-12T11:10:06.022+0800] GC(543) Adaptive IHOP information (value update), threshold: 105457541B (92.44), internal target occupancy: 114085068B, occupancy: 99133912B, additional buffer size: 6291456B, predicted old gen allocation rate: 10304895.73B/s, predicted marking phase length: 226.70ms, prediction active: true
