[2024-10-12T11:43:58.289+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:43:58.505+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9704960B, recent allocation size: 2097152B, recent allocation duration: 214.13ms, recent old gen allocation rate: 9793836.88B/s, recent marking phase length: 0.00ms
[2024-10-12T11:44:43.870+0800] GC(457) Basic information (value update), threshold: 107726792B (80.26), target occupancy: 134217728B, current occupancy: 114329600B, recent allocation size: 6192B, recent allocation duration: 102.62ms, recent old gen allocation rate: 60339.40B/s, recent marking phase length: 254.52ms
[2024-10-12T11:44:43.870+0800] GC(457) Adaptive IHOP information (value update), threshold: 107726792B (94.43), internal target occupancy: 114085068B, occupancy: 114329600B, additional buffer size: 6291456B, predicted old gen allocation rate: 233552.54B/s, predicted marking phase length: 286.11ms, prediction active: true
[2024-10-12T11:44:44.024+0800] GC(459) Basic information (value update), threshold: 114019768B (84.95), target occupancy: 134217728B, current occupancy: 118523904B, recent allocation size: 6192B, recent allocation duration: 151.48ms, recent old gen allocation rate: 40876.16B/s, recent marking phase length: 254.52ms
[2024-10-12T11:44:44.024+0800] GC(459) Adaptive IHOP information (value update), threshold: 114019768B (99.94), internal target occupancy: 114085068B, occupancy: 118523904B, additional buffer size: 0B, predicted old gen allocation rate: 228240.27B/s, predicted marking phase length: 286.11ms, prediction active: true
[2024-10-12T11:44:44.088+0800] GC(460) Basic information (value update), threshold: 114020344B (84.95), target occupancy: 134217728B, current occupancy: 110388288B, recent allocation size: 72240B, recent allocation duration: 151.48ms, recent old gen allocation rate: 476888.54B/s, recent marking phase length: 213.47ms
[2024-10-12T11:44:44.088+0800] GC(460) Adaptive IHOP information (value update), threshold: 114020344B (99.94), internal target occupancy: 114085068B, occupancy: 110388288B, additional buffer size: 0B, predicted old gen allocation rate: 228240.27B/s, predicted marking phase length: 283.58ms, prediction active: true
[2024-10-12T11:44:44.722+0800] GC(466) Basic information (value update), threshold: 107730077B (80.27), target occupancy: 134217728B, current occupancy: 108273152B, recent allocation size: 6192B, recent allocation duration: 102.60ms, recent old gen allocation rate: 60352.87B/s, recent marking phase length: 213.47ms
[2024-10-12T11:44:44.722+0800] GC(466) Adaptive IHOP information (value update), threshold: 107730077B (94.43), internal target occupancy: 114085068B, occupancy: 108273152B, additional buffer size: 6291456B, predicted old gen allocation rate: 224047.45B/s, predicted marking phase length: 283.58ms, prediction active: true
[2024-10-12T11:44:44.826+0800] GC(467) Basic information (value update), threshold: 107731235B (80.27), target occupancy: 134217728B, current occupancy: 112700416B, recent allocation size: 6192B, recent allocation duration: 102.39ms, recent old gen allocation rate: 60477.04B/s, recent marking phase length: 213.47ms
[2024-10-12T11:44:44.826+0800] GC(467) Adaptive IHOP information (value update), threshold: 107731235B (94.43), internal target occupancy: 114085068B, occupancy: 112700416B, additional buffer size: 6291456B, predicted old gen allocation rate: 219964.10B/s, predicted marking phase length: 283.58ms, prediction active: true
[2024-10-12T11:44:44.930+0800] GC(468) Basic information (value update), threshold: 107732368B (80.27), target occupancy: 134217728B, current occupancy: 116195840B, recent allocation size: 6192B, recent allocation duration: 102.73ms, recent old gen allocation rate: 60276.14B/s, recent marking phase length: 213.47ms
[2024-10-12T11:44:44.930+0800] GC(468) Adaptive IHOP information (value update), threshold: 107732368B (94.43), internal target occupancy: 114085068B, occupancy: 116195840B, additional buffer size: 6291456B, predicted old gen allocation rate: 215971.15B/s, predicted marking phase length: 283.58ms, prediction active: true
[2024-10-12T11:44:45.085+0800] GC(470) Basic information (value update), threshold: 114025201B (84.96), target occupancy: 134217728B, current occupancy: 120390144B, recent allocation size: 6192B, recent allocation duration: 151.68ms, recent old gen allocation rate: 40823.11B/s, recent marking phase length: 213.47ms
[2024-10-12T11:44:45.085+0800] GC(470) Adaptive IHOP information (value update), threshold: 114025201B (99.95), internal target occupancy: 114085068B, occupancy: 120390144B, additional buffer size: 0B, predicted old gen allocation rate: 211115.84B/s, predicted marking phase length: 283.58ms, prediction active: true
[2024-10-12T11:44:45.149+0800] GC(471) Basic information (value update), threshold: 114025716B (84.96), target occupancy: 134217728B, current occupancy: 112937536B, recent allocation size: 49536B, recent allocation duration: 151.68ms, recent old gen allocation rate: 326584.84B/s, recent marking phase length: 213.36ms
[2024-10-12T11:44:45.149+0800] GC(471) Adaptive IHOP information (value update), threshold: 114025716B (99.95), internal target occupancy: 114085068B, occupancy: 112937536B, additional buffer size: 0B, predicted old gen allocation rate: 211115.84B/s, predicted marking phase length: 281.14ms, prediction active: true
[2024-10-12T11:44:45.756+0800] GC(477) Basic information (value update), threshold: 107736125B (80.27), target occupancy: 134217728B, current occupancy: 83055336B, recent allocation size: 0B, recent allocation duration: 665.26ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 213.36ms
[2024-10-12T11:44:45.756+0800] GC(477) Adaptive IHOP information (value update), threshold: 107736125B (94.43), internal target occupancy: 114085068B, occupancy: 83055336B, additional buffer size: 6291456B, predicted old gen allocation rate: 204482.94B/s, predicted marking phase length: 281.14ms, prediction active: true
[2024-10-12T11:44:45.861+0800] GC(478) Basic information (value update), threshold: 107737110B (80.27), target occupancy: 134217728B, current occupancy: 86317800B, recent allocation size: 6192B, recent allocation duration: 102.50ms, recent old gen allocation rate: 60411.95B/s, recent marking phase length: 213.36ms
[2024-10-12T11:44:45.861+0800] GC(478) Adaptive IHOP information (value update), threshold: 107737110B (94.44), internal target occupancy: 114085068B, occupancy: 86317800B, additional buffer size: 6291456B, predicted old gen allocation rate: 200980.00B/s, predicted marking phase length: 281.14ms, prediction active: true
[2024-10-12T11:44:45.967+0800] GC(479) Basic information (value update), threshold: 107738073B (80.27), target occupancy: 134217728B, current occupancy: 90512104B, recent allocation size: 6192B, recent allocation duration: 102.70ms, recent old gen allocation rate: 60294.24B/s, recent marking phase length: 213.36ms
[2024-10-12T11:44:45.967+0800] GC(479) Adaptive IHOP information (value update), threshold: 107738073B (94.44), internal target occupancy: 114085068B, occupancy: 90512104B, additional buffer size: 6291456B, predicted old gen allocation rate: 197552.54B/s, predicted marking phase length: 281.14ms, prediction active: true
[2024-10-12T11:44:46.072+0800] GC(480) Basic information (value update), threshold: 107739294B (80.27), target occupancy: 134217728B, current occupancy: 94706408B, recent allocation size: 4128B, recent allocation duration: 102.58ms, recent old gen allocation rate: 40239.81B/s, recent marking phase length: 213.36ms
[2024-10-12T11:44:46.072+0800] GC(480) Adaptive IHOP information (value update), threshold: 107739294B (94.44), internal target occupancy: 114085068B, occupancy: 94706408B, additional buffer size: 6291456B, predicted old gen allocation rate: 193210.75B/s, predicted marking phase length: 281.14ms, prediction active: true
[2024-10-12T11:44:46.177+0800] GC(481) Basic information (value update), threshold: 107740200B (80.27), target occupancy: 134217728B, current occupancy: 98900712B, recent allocation size: 6192B, recent allocation duration: 102.84ms, recent old gen allocation rate: 60208.90B/s, recent marking phase length: 213.36ms
[2024-10-12T11:44:46.177+0800] GC(481) Adaptive IHOP information (value update), threshold: 107740200B (94.44), internal target occupancy: 114085068B, occupancy: 98900712B, additional buffer size: 6291456B, predicted old gen allocation rate: 189987.73B/s, predicted marking phase length: 281.14ms, prediction active: true
[2024-10-12T11:44:46.334+0800] GC(483) Basic information (value update), threshold: 114032812B (84.96), target occupancy: 134217728B, current occupancy: 102398184B, recent allocation size: 6192B, recent allocation duration: 151.67ms, recent old gen allocation rate: 40824.86B/s, recent marking phase length: 213.36ms
[2024-10-12T11:44:46.334+0800] GC(483) Adaptive IHOP information (value update), threshold: 114032812B (99.95), internal target occupancy: 114085068B, occupancy: 102398184B, additional buffer size: 0B, predicted old gen allocation rate: 185877.13B/s, predicted marking phase length: 281.14ms, prediction active: true
[2024-10-12T11:44:46.442+0800] GC(484) Basic information (value update), threshold: 114032909B (84.96), target occupancy: 134217728B, current occupancy: 97675728B, recent allocation size: 66048B, recent allocation duration: 151.67ms, recent old gen allocation rate: 435465.20B/s, recent marking phase length: 254.46ms
[2024-10-12T11:44:46.442+0800] GC(484) Adaptive IHOP information (value update), threshold: 114032909B (99.95), internal target occupancy: 114085068B, occupancy: 97675728B, additional buffer size: 0B, predicted old gen allocation rate: 185877.13B/s, predicted marking phase length: 280.61ms, prediction active: true
[2024-10-12T11:44:46.971+0800] GC(489) Basic information (value update), threshold: 107742299B (80.27), target occupancy: 134217728B, current occupancy: 106180424B, recent allocation size: 6192B, recent allocation duration: 102.39ms, recent old gen allocation rate: 60475.35B/s, recent marking phase length: 254.46ms
[2024-10-12T11:44:46.971+0800] GC(489) Adaptive IHOP information (value update), threshold: 107742299B (94.44), internal target occupancy: 114085068B, occupancy: 106180424B, additional buffer size: 6291456B, predicted old gen allocation rate: 182863.54B/s, predicted marking phase length: 280.61ms, prediction active: true
[2024-10-12T11:44:47.075+0800] GC(490) Basic information (value update), threshold: 107743127B (80.27), target occupancy: 134217728B, current occupancy: 109209416B, recent allocation size: 6192B, recent allocation duration: 102.63ms, recent old gen allocation rate: 60333.11B/s, recent marking phase length: 254.46ms
[2024-10-12T11:44:47.075+0800] GC(490) Adaptive IHOP information (value update), threshold: 107743127B (94.44), internal target occupancy: 114085068B, occupancy: 109209416B, additional buffer size: 6291456B, predicted old gen allocation rate: 179910.92B/s, predicted marking phase length: 280.61ms, prediction active: true
[2024-10-12T11:44:47.179+0800] GC(491) Basic information (value update), threshold: 107743934B (80.28), target occupancy: 134217728B, current occupancy: 112937800B, recent allocation size: 6192B, recent allocation duration: 102.32ms, recent old gen allocation rate: 60515.83B/s, recent marking phase length: 254.46ms
[2024-10-12T11:44:47.179+0800] GC(491) Adaptive IHOP information (value update), threshold: 107743934B (94.44), internal target occupancy: 114085068B, occupancy: 112937800B, additional buffer size: 6291456B, predicted old gen allocation rate: 177034.77B/s, predicted marking phase length: 280.61ms, prediction active: true
[2024-10-12T11:44:47.334+0800] GC(493) Basic information (value update), threshold: 114036454B (84.96), target occupancy: 134217728B, current occupancy: 117134152B, recent allocation size: 6192B, recent allocation duration: 151.98ms, recent old gen allocation rate: 40741.97B/s, recent marking phase length: 254.46ms
[2024-10-12T11:44:47.334+0800] GC(493) Adaptive IHOP information (value update), threshold: 114036454B (99.96), internal target occupancy: 114085068B, occupancy: 117134152B, additional buffer size: 0B, predicted old gen allocation rate: 173243.83B/s, predicted marking phase length: 280.61ms, prediction active: true
